studentID	moduleID	grade_points	timestamp
336	25	14.0	2.0
336	24	0.0	9.0
336	1	20.0	9.0
336	27	18.0	1.0
336	12	0.0	10.0
336	83	14.0	9.0
336	219	0.0	17.0
336	987	0.0	5.0
336	189	14.0	17.0
336	3	0.0	2.0
336	1118	0.0	10.0
336	2	0.0	1.0
336	81	20.0	14.0
336	16	0.0	1.0
336	667	20.0	9.0
336	588	16.0	1.0
336	1119	0.0	5.0
336	10	14.0	2.0
336	0	18.0	5.0
336	26	18.0	1.0
336	417	18.0	17.0
336	14	16.0	10.0
336	80	16.0	9.0
336	341	14.0	10.0
336	36	20.0	5.0
336	1120	0.0	17.0
337	91	10.0	2.0
337	86	20.0	6.0
337	98	10.0	6.0
337	384	0.0	1.0
337	87	20.0	2.0
337	97	20.0	2.0
337	95	20.0	2.0
337	101	20.0	1.0
337	96	10.0	2.0
337	767	20.0	6.0
337	661	10.0	5.0
337	89	10.0	6.0
337	100	18.0	5.0
337	90	20.0	1.0
337	99	20.0	5.0
338	80	16.0	6.0
338	10	0.0	1.0
338	30	14.0	2.0
338	2	14.0	1.0
338	24	14.0	5.0
338	25	14.0	5.0
338	290	16.0	1.0
338	11	0.0	5.0
338	0	0.0	2.0
338	26	16.0	1.0
338	12	12.0	5.0
338	112	14.0	10.0
338	5	12.0	10.0
338	248	16.0	9.0
338	76	18.0	10.0
338	356	12.0	9.0
338	48	0.0	2.0
338	1	0.0	6.0
338	155	12.0	9.0
338	37	18.0	10.0
338	3	0.0	6.0
338	7	8.0	6.0
338	16	14.0	2.0
338	550	18.0	9.0
338	79	0.0	1.0
338	15	12.0	2.0
338	27	12.0	1.0
339	665	0.0	5.0
339	409	16.0	14.0
339	12	0.0	5.0
339	21	20.0	1.0
339	27	14.0	2.0
339	2	12.0	2.0
339	870	16.0	9.0
339	26	0.0	2.0
339	0	0.0	1.0
339	150	0.0	6.0
339	1	0.0	5.0
339	7	0.0	6.0
339	13	0.0	5.0
339	25	16.0	6.0
339	414	0.0	6.0
339	23	40.0	14.0
339	16	0.0	1.0
339	215	14.0	9.0
339	15	14.0	1.0
339	17	14.0	2.0
339	30	0.0	1.0
339	218	14.0	6.0
339	588	18.0	9.0
339	3	12.0	5.0
339	377	16.0	9.0
339	111	18.0	14.0
339	10	0.0	2.0
339	153	14.0	2.0
339	163	16.0	9.0
340	12	18.0	5.0
340	103	0.0	9.0
340	222	0.0	6.0
340	112	20.0	10.0
340	220	18.0	1.0
340	358	18.0	10.0
340	108	0.0	2.0
340	2	20.0	2.0
340	670	20.0	14.0
340	1121	16.0	9.0
340	656	18.0	9.0
340	7	18.0	9.0
340	11	16.0	6.0
340	10	0.0	2.0
340	29	18.0	9.0
340	83	16.0	10.0
340	1	0.0	6.0
340	405	14.0	5.0
340	407	0.0	6.0
340	35	16.0	6.0
340	25	18.0	5.0
340	16	20.0	1.0
340	15	0.0	1.0
340	66	18.0	10.0
340	1122	0.0	5.0
340	0	18.0	1.0
340	219	0.0	10.0
340	27	0.0	2.0
340	72	18.0	14.0
340	26	20.0	2.0
340	32	20.0	14.0
340	30	0.0	1.0
340	655	20.0	6.0
340	3	18.0	5.0
341	12	0.0	6.0
341	15	0.0	1.0
341	11	0.0	5.0
341	0	20.0	1.0
341	7	0.0	6.0
341	134	0.0	6.0
341	463	0.0	14.0
341	118	20.0	6.0
341	1123	16.0	6.0
341	899	0.0	5.0
341	26	14.0	2.0
341	81	14.0	14.0
341	2	0.0	2.0
341	10	0.0	2.0
341	25	16.0	5.0
341	30	16.0	1.0
341	1044	0.0	5.0
341	60	12.0	6.0
341	747	0.0	14.0
341	24	14.0	5.0
341	27	10.0	2.0
341	786	0.0	2.0
341	16	14.0	1.0
341	344	16.0	14.0
341	121	0.0	1.0
341	172	18.0	14.0
342	1124	0.0	2.0
342	76	16.0	14.0
342	0	0.0	1.0
342	37	18.0	1.0
342	914	16.0	10.0
342	83	14.0	10.0
342	2	18.0	2.0
342	923	20.0	9.0
342	10	16.0	2.0
342	25	0.0	5.0
342	926	20.0	5.0
342	12	18.0	9.0
342	63	0.0	14.0
342	84	18.0	9.0
342	153	0.0	10.0
342	1	18.0	9.0
342	430	0.0	1.0
342	16	20.0	1.0
342	218	16.0	10.0
342	450	20.0	5.0
342	24	0.0	5.0
342	23	40.0	14.0
342	7	0.0	9.0
342	39	18.0	10.0
342	3	18.0	5.0
342	468	20.0	14.0
342	27	16.0	2.0
342	201	0.0	14.0
342	26	0.0	2.0
342	30	20.0	1.0
343	47	12.0	10.0
343	25	16.0	5.0
343	2	14.0	1.0
343	369	18.0	6.0
343	11	0.0	6.0
343	24	0.0	6.0
343	7	0.0	9.0
343	52	10.0	10.0
343	0	16.0	2.0
343	374	0.0	6.0
343	3	12.0	2.0
343	44	18.0	5.0
343	46	16.0	10.0
343	26	0.0	1.0
343	43	12.0	2.0
343	57	12.0	9.0
343	1125	16.0	1.0
343	54	12.0	9.0
343	430	0.0	1.0
343	27	0.0	1.0
343	10	16.0	6.0
343	30	18.0	2.0
343	45	14.0	9.0
343	51	10.0	5.0
343	16	16.0	2.0
343	42	12.0	10.0
343	196	0.0	5.0
343	248	18.0	9.0
343	49	18.0	10.0
343	56	16.0	5.0
344	535	30.0	2.0
344	539	30.0	6.0
344	530	24.0	6.0
344	531	30.0	1.0
344	529	24.0	1.0
344	538	24.0	1.0
344	540	24.0	1.0
344	532	24.0	5.0
344	534	24.0	2.0
344	536	24.0	2.0
344	533	24.0	2.0
344	537	30.0	5.0
345	732	13.5	2.0
345	712	10.5	2.0
345	733	9.0	5.0
345	734	13.5	1.0
345	735	9.0	1.0
345	725	12.0	2.0
345	730	10.5	1.0
345	729	9.0	1.0
345	736	10.5	2.0
345	727	15.0	1.0
345	710	10.5	2.0
345	711	13.5	2.0
345	709	12.0	5.0
345	731	10.5	1.0
345	726	10.5	1.0
345	728	10.5	5.0
345	714	12.0	2.0
345	738	10.5	5.0
345	713	10.5	1.0
345	539	21.0	6.0
345	737	13.5	5.0
345	708	12.0	2.0
345	724	12.0	5.0
346	372	8.0	10.0
346	794	0.0	5.0
346	68	14.0	9.0
346	375	16.0	6.0
346	24	0.0	5.0
346	16	16.0	2.0
346	12	0.0	5.0
346	26	0.0	1.0
346	226	10.0	10.0
346	366	14.0	10.0
346	2	0.0	1.0
346	7	12.0	6.0
346	159	12.0	9.0
346	10	0.0	1.0
346	3	12.0	6.0
346	118	0.0	1.0
346	79	0.0	1.0
346	30	14.0	2.0
346	1	0.0	6.0
346	70	12.0	6.0
346	69	14.0	9.0
346	0	0.0	2.0
346	11	10.0	5.0
346	27	0.0	1.0
346	25	0.0	5.0
346	50	12.0	9.0
346	15	10.0	2.0
346	718	14.0	10.0
346	198	14.0	2.0
347	26	14.0	1.0
347	195	0.0	6.0
347	2	0.0	1.0
347	42	16.0	9.0
347	24	0.0	6.0
347	7	0.0	9.0
347	56	14.0	6.0
347	43	10.0	2.0
347	54	12.0	10.0
347	44	14.0	6.0
347	47	14.0	9.0
347	0	12.0	2.0
347	18	0.0	2.0
347	30	14.0	2.0
347	46	14.0	9.0
347	118	14.0	1.0
347	45	18.0	10.0
347	52	16.0	10.0
347	295	0.0	10.0
347	16	14.0	2.0
347	49	16.0	9.0
347	15	18.0	1.0
347	51	12.0	6.0
347	27	10.0	1.0
347	57	14.0	10.0
348	779	18.0	6.0
348	5	16.0	9.0
348	147	0.0	1.0
348	16	16.0	2.0
348	64	16.0	14.0
348	785	0.0	5.0
348	11	0.0	5.0
348	7	18.0	6.0
348	836	0.0	9.0
348	786	16.0	2.0
348	26	14.0	6.0
348	25	18.0	6.0
348	121	0.0	1.0
348	787	18.0	9.0
348	2	0.0	1.0
348	346	18.0	10.0
348	134	0.0	2.0
348	15	0.0	2.0
348	781	0.0	9.0
348	791	0.0	6.0
348	777	0.0	1.0
348	1126	20.0	10.0
348	35	20.0	9.0
348	782	0.0	5.0
348	789	18.0	6.0
348	76	18.0	10.0
348	966	0.0	2.0
348	10	16.0	5.0
348	392	0.0	5.0
348	698	0.0	1.0
348	3	16.0	5.0
348	1123	0.0	10.0
348	783	18.0	5.0
348	40	16.0	10.0
348	27	18.0	1.0
348	80	18.0	9.0
348	956	16.0	17.0
348	410	16.0	14.0
348	778	20.0	1.0
348	270	0.0	5.0
348	839	48.0	14.0
348	780	16.0	2.0
348	1127	8.0	17.0
348	1128	32.0	14.0
349	309	20.0	2.0
349	87	16.0	1.0
349	600	18.0	2.0
349	92	14.0	2.0
349	98	7.0	1.0
349	599	16.0	5.0
349	688	14.0	5.0
349	101	14.0	1.0
349	97	16.0	1.0
349	662	18.0	2.0
349	1129	7.0	5.0
349	312	8.0	1.0
349	96	7.0	5.0
349	86	16.0	1.0
349	91	9.0	2.0
349	95	12.0	2.0
350	24	0.0	6.0
350	27	0.0	1.0
350	327	14.0	6.0
350	145	0.0	5.0
350	24	0.0	9.0
350	79	0.0	5.0
350	30	14.0	5.0
350	10	14.0	2.0
350	176	12.0	10.0
350	7	0.0	6.0
350	146	0.0	2.0
350	26	14.0	1.0
350	745	12.0	10.0
350	184	18.0	9.0
350	151	14.0	2.0
350	25	10.0	9.0
350	11	0.0	5.0
350	392	14.0	9.0
350	435	16.0	10.0
350	3	10.0	5.0
350	16	10.0	2.0
350	289	0.0	17.0
350	50	14.0	10.0
350	12	0.0	6.0
350	69	12.0	17.0
350	1028	10.0	17.0
350	158	10.0	5.0
350	491	0.0	1.0
350	182	0.0	10.0
350	1	10.0	6.0
350	2	0.0	1.0
350	79	0.0	2.0
350	65	0.0	17.0
350	485	16.0	1.0
350	564	0.0	9.0
350	0	0.0	2.0
350	697	0.0	17.0
350	194	16.0	9.0
350	1130	0.0	10.0
351	30	0.0	1.0
351	26	14.0	2.0
351	590	20.0	17.0
351	15	0.0	1.0
351	966	16.0	2.0
351	10	8.0	2.0
351	596	12.0	6.0
351	27	12.0	2.0
351	325	16.0	6.0
351	7	0.0	6.0
351	158	16.0	10.0
351	23	40.0	17.0
351	1	14.0	5.0
351	131	0.0	5.0
351	194	14.0	17.0
351	25	12.0	5.0
351	33	20.0	6.0
351	12	0.0	5.0
351	11	12.0	5.0
351	16	0.0	1.0
351	2	12.0	2.0
351	479	0.0	1.0
351	469	16.0	17.0
351	1028	18.0	10.0
351	0	0.0	1.0
351	184	16.0	10.0
351	766	18.0	10.0
351	1131	14.0	17.0
351	433	18.0	10.0
351	24	14.0	6.0
352	10	18.0	6.0
352	23	0.0	9.0
352	3	20.0	2.0
352	114	20.0	6.0
352	43	0.0	2.0
352	45	20.0	10.0
352	26	18.0	1.0
352	44	20.0	6.0
352	7	0.0	9.0
352	51	20.0	6.0
352	25	20.0	2.0
352	2	18.0	1.0
352	467	0.0	9.0
352	49	20.0	9.0
352	42	18.0	9.0
352	273	0.0	2.0
352	273	0.0	6.0
352	807	20.0	2.0
352	15	0.0	1.0
352	47	18.0	9.0
352	27	20.0	1.0
352	46	20.0	9.0
352	54	20.0	10.0
352	889	18.0	1.0
352	24	20.0	6.0
352	118	0.0	6.0
352	0	18.0	2.0
352	56	20.0	6.0
352	52	16.0	10.0
352	116	20.0	10.0
352	23	40.0	10.0
353	439	18.0	1.0
353	101	20.0	1.0
353	1132	16.0	5.0
353	97	16.0	1.0
353	95	12.0	2.0
353	309	18.0	2.0
353	89	9.0	2.0
353	310	12.0	2.0
353	90	16.0	1.0
353	1133	18.0	5.0
353	1134	60.0	5.0
353	384	0.0	1.0
353	763	9.0	5.0
353	438	18.0	2.0
353	442	20.0	1.0
353	437	16.0	2.0
354	10	14.0	2.0
354	480	0.0	1.0
354	16	10.0	1.0
354	36	0.0	5.0
354	171	16.0	9.0
354	366	18.0	14.0
354	25	14.0	6.0
354	572	0.0	14.0
354	368	16.0	10.0
354	15	0.0	1.0
354	566	18.0	14.0
354	158	14.0	9.0
354	12	18.0	5.0
354	30	14.0	1.0
354	7	0.0	9.0
354	248	20.0	10.0
354	33	16.0	6.0
354	2	18.0	2.0
354	55	0.0	10.0
354	3	16.0	5.0
354	11	0.0	6.0
354	434	16.0	2.0
354	1	0.0	5.0
354	247	0.0	14.0
354	27	16.0	2.0
354	546	14.0	5.0
354	0	16.0	1.0
354	218	12.0	9.0
354	24	18.0	6.0
354	26	14.0	2.0
354	166	16.0	14.0
354	159	16.0	10.0
354	436	16.0	10.0
354	69	12.0	6.0
354	215	14.0	9.0
355	561	0.0	10.0
355	25	18.0	5.0
355	32	20.0	14.0
355	24	18.0	5.0
355	423	18.0	14.0
355	15	18.0	1.0
355	2	0.0	2.0
355	114	20.0	5.0
355	18	18.0	2.0
355	565	18.0	14.0
355	12	18.0	6.0
355	16	18.0	1.0
355	7	18.0	6.0
355	27	20.0	2.0
355	55	0.0	6.0
355	479	0.0	1.0
355	396	18.0	14.0
355	10	16.0	2.0
355	1	14.0	6.0
355	214	0.0	5.0
355	11	0.0	5.0
355	163	16.0	10.0
355	5	20.0	10.0
355	26	16.0	2.0
355	159	18.0	10.0
355	3	0.0	6.0
355	30	14.0	1.0
355	215	20.0	14.0
355	672	14.0	10.0
355	0	14.0	1.0
356	712	15.0	6.0
356	735	15.0	1.0
356	724	15.0	5.0
356	725	12.0	6.0
356	736	12.0	2.0
356	730	13.5	1.0
356	737	15.0	5.0
356	708	15.0	2.0
356	714	15.0	2.0
356	731	13.5	1.0
356	710	12.0	2.0
356	727	13.5	1.0
356	733	15.0	5.0
356	732	15.0	2.0
356	713	13.5	1.0
356	726	15.0	1.0
356	539	30.0	6.0
356	728	15.0	5.0
356	709	15.0	5.0
356	738	13.5	5.0
356	711	12.0	2.0
356	734	15.0	1.0
356	729	12.0	1.0
357	387	18.0	2.0
357	1135	20.0	2.0
357	98	7.0	1.0
357	600	16.0	2.0
357	312	5.0	1.0
357	309	12.0	2.0
357	101	18.0	1.0
357	92	12.0	2.0
357	87	12.0	1.0
357	86	16.0	1.0
357	97	14.0	1.0
357	91	8.0	2.0
357	96	8.0	2.0
358	0	12.0	1.0
358	26	10.0	2.0
358	297	0.0	14.0
358	7	18.0	6.0
358	11	0.0	5.0
358	153	20.0	2.0
358	3	14.0	5.0
358	10	14.0	2.0
358	172	16.0	14.0
358	83	14.0	10.0
358	2	0.0	2.0
358	151	0.0	10.0
358	367	20.0	10.0
358	325	16.0	14.0
358	16	14.0	1.0
358	15	14.0	1.0
358	39	18.0	14.0
358	12	0.0	5.0
358	25	12.0	6.0
358	899	20.0	5.0
358	23	0.0	10.0
358	559	20.0	6.0
358	436	20.0	10.0
358	561	16.0	1.0
358	550	16.0	5.0
358	27	18.0	2.0
358	1	12.0	6.0
358	4	14.0	14.0
358	30	16.0	1.0
358	24	16.0	6.0
359	26	16.0	1.0
359	2	0.0	1.0
359	24	18.0	5.0
359	79	0.0	1.0
359	7	0.0	6.0
359	11	18.0	5.0
359	3	18.0	6.0
359	12	20.0	6.0
359	35	20.0	9.0
359	428	48.0	14.0
359	27	20.0	1.0
359	1031	0.0	1.0
359	347	18.0	14.0
359	10	18.0	1.0
359	15	0.0	2.0
359	16	14.0	2.0
359	76	20.0	10.0
359	80	20.0	9.0
359	177	16.0	9.0
359	4	20.0	10.0
359	1	20.0	6.0
359	1008	0.0	6.0
359	118	0.0	2.0
359	353	20.0	9.0
359	14	16.0	10.0
359	30	16.0	2.0
359	356	18.0	9.0
359	32	20.0	14.0
359	0	20.0	2.0
359	766	20.0	10.0
359	65	18.0	5.0
359	25	18.0	5.0
359	74	20.0	10.0
359	697	16.0	5.0
360	54	10.0	10.0
360	3	0.0	2.0
360	480	20.0	5.0
360	336	0.0	6.0
360	44	10.0	6.0
360	18	0.0	5.0
360	15	0.0	1.0
360	25	10.0	5.0
360	49	10.0	9.0
360	56	10.0	6.0
360	30	12.0	2.0
360	27	12.0	1.0
360	164	12.0	1.0
360	45	14.0	10.0
360	10	14.0	5.0
360	46	14.0	9.0
360	16	14.0	2.0
360	52	12.0	10.0
360	51	10.0	6.0
360	7	12.0	5.0
360	26	12.0	1.0
360	50	12.0	10.0
360	42	12.0	9.0
360	57	10.0	10.0
360	2	12.0	1.0
360	43	0.0	2.0
360	0	18.0	2.0
360	47	14.0	9.0
361	51	14.0	6.0
361	116	14.0	14.0
361	44	16.0	6.0
361	7	18.0	9.0
361	593	20.0	14.0
361	796	0.0	14.0
361	2	0.0	1.0
361	10	0.0	6.0
361	1136	16.0	2.0
361	16	14.0	2.0
361	45	20.0	10.0
361	30	14.0	2.0
361	248	16.0	10.0
361	57	20.0	10.0
361	436	16.0	6.0
361	3	14.0	2.0
361	54	18.0	10.0
361	43	0.0	2.0
361	23	40.0	14.0
361	173	20.0	14.0
361	52	18.0	10.0
361	42	18.0	9.0
361	26	16.0	1.0
361	0	16.0	2.0
361	47	20.0	9.0
361	49	16.0	9.0
361	457	0.0	6.0
361	56	14.0	6.0
361	15	18.0	1.0
361	46	18.0	9.0
361	27	14.0	1.0
361	1137	0.0	1.0
362	301	18.0	14.0
362	2	0.0	2.0
362	5	18.0	6.0
362	10	0.0	2.0
362	973	18.0	10.0
362	11	0.0	5.0
362	39	10.0	14.0
362	65	14.0	6.0
362	3	0.0	5.0
362	118	20.0	10.0
362	26	8.0	2.0
362	14	16.0	10.0
362	25	20.0	5.0
362	27	16.0	2.0
362	12	0.0	2.0
362	567	14.0	10.0
362	16	10.0	1.0
362	0	18.0	1.0
362	464	0.0	1.0
362	15	20.0	1.0
362	23	40.0	14.0
362	36	20.0	6.0
362	29	16.0	6.0
362	30	14.0	1.0
362	357	14.0	14.0
362	70	18.0	5.0
362	7	18.0	6.0
362	346	20.0	10.0
362	164	16.0	2.0
362	68	16.0	5.0
363	76	16.0	9.0
363	1	12.0	5.0
363	180	18.0	14.0
363	27	10.0	2.0
363	38	0.0	2.0
363	346	16.0	10.0
363	4	0.0	14.0
363	463	0.0	14.0
363	744	12.0	1.0
363	343	0.0	5.0
363	2	0.0	2.0
363	3	0.0	5.0
363	171	0.0	9.0
363	15	0.0	1.0
363	0	14.0	1.0
363	14	16.0	10.0
363	30	14.0	1.0
363	149	14.0	10.0
363	25	18.0	5.0
363	24	16.0	9.0
363	26	18.0	2.0
363	28	16.0	14.0
363	12	0.0	5.0
363	7	18.0	9.0
363	16	10.0	1.0
363	10	0.0	2.0
363	84	16.0	9.0
363	23	0.0	10.0
363	66	14.0	14.0
364	61	18.0	9.0
364	151	0.0	6.0
364	39	18.0	14.0
364	30	0.0	1.0
364	671	0.0	1.0
364	10	0.0	2.0
364	38	0.0	2.0
364	739	0.0	9.0
364	25	18.0	5.0
364	346	18.0	14.0
364	561	18.0	14.0
364	35	18.0	9.0
364	11	16.0	5.0
364	248	12.0	9.0
364	402	0.0	14.0
364	1	14.0	5.0
364	15	16.0	1.0
364	171	0.0	5.0
364	476	18.0	5.0
364	782	18.0	14.0
364	1138	14.0	15.0
364	410	20.0	14.0
364	0	20.0	1.0
364	288	0.0	14.0
364	7	14.0	6.0
364	26	0.0	2.0
364	2	18.0	2.0
364	3	16.0	6.0
364	12	0.0	6.0
364	27	0.0	2.0
364	24	16.0	6.0
364	23	40.0	14.0
364	16	0.0	1.0
364	69	0.0	9.0
365	23	40.0	14.0
365	2	0.0	1.0
365	171	20.0	2.0
365	246	0.0	14.0
365	12	0.0	5.0
365	44	18.0	5.0
365	36	20.0	2.0
365	501	18.0	6.0
365	116	14.0	14.0
365	51	18.0	5.0
365	25	16.0	2.0
365	500	20.0	2.0
365	150	0.0	10.0
365	43	18.0	5.0
365	27	16.0	1.0
365	454	0.0	1.0
365	497	0.0	14.0
365	559	16.0	10.0
365	45	12.0	6.0
365	3	0.0	2.0
365	55	0.0	10.0
365	341	0.0	6.0
365	107	20.0	14.0
365	173	0.0	6.0
365	57	16.0	6.0
365	47	20.0	10.0
365	1139	0.0	5.0
365	56	16.0	5.0
365	26	0.0	1.0
365	970	20.0	10.0
365	30	16.0	6.0
365	16	0.0	2.0
365	796	18.0	10.0
365	181	14.0	1.0
366	1140	14.0	9.0
366	12	0.0	5.0
366	153	0.0	1.0
366	37	16.0	6.0
366	0	16.0	1.0
366	489	12.0	5.0
366	218	18.0	10.0
366	179	0.0	9.0
366	10	12.0	2.0
366	1141	0.0	5.0
366	184	14.0	10.0
366	207	18.0	10.0
366	15	0.0	1.0
366	24	14.0	6.0
366	68	16.0	10.0
366	1	10.0	5.0
366	69	12.0	9.0
366	7	0.0	6.0
366	2	0.0	2.0
366	567	12.0	6.0
366	25	10.0	6.0
366	288	12.0	2.0
366	30	12.0	1.0
366	391	0.0	9.0
366	3	0.0	5.0
366	70	10.0	9.0
366	16	10.0	1.0
366	26	14.0	2.0
366	27	12.0	2.0
367	51	18.0	5.0
367	7	0.0	9.0
367	107	20.0	10.0
367	2	16.0	1.0
367	811	16.0	5.0
367	248	18.0	10.0
367	45	16.0	10.0
367	27	18.0	1.0
367	56	16.0	5.0
367	43	0.0	2.0
367	64	20.0	9.0
367	57	18.0	9.0
367	16	20.0	2.0
367	273	0.0	2.0
367	26	0.0	1.0
367	891	18.0	2.0
367	44	14.0	5.0
367	15	0.0	1.0
367	629	20.0	14.0
367	47	16.0	9.0
367	279	20.0	14.0
367	105	16.0	9.0
367	12	0.0	2.0
367	935	14.0	1.0
367	555	18.0	10.0
367	23	40.0	14.0
367	110	20.0	14.0
367	702	0.0	14.0
367	676	16.0	5.0
367	273	0.0	1.0
367	578	20.0	2.0
368	2	0.0	1.0
368	168	16.0	5.0
368	7	0.0	9.0
368	0	12.0	2.0
368	49	14.0	9.0
368	26	10.0	1.0
368	214	0.0	14.0
368	3	10.0	2.0
368	588	14.0	14.0
368	54	12.0	14.0
368	27	12.0	1.0
368	30	12.0	2.0
368	56	8.0	5.0
368	24	16.0	9.0
368	15	0.0	1.0
368	46	12.0	9.0
368	47	8.0	9.0
368	11	0.0	5.0
368	16	10.0	2.0
368	43	0.0	2.0
368	51	12.0	5.0
368	44	8.0	5.0
368	164	16.0	1.0
368	45	10.0	14.0
369	258	0.0	1.0
369	258	0.0	2.0
369	257	20.0	1.0
369	1142	14.0	2.0
369	879	14.0	2.0
369	636	18.0	2.0
369	263	16.0	1.0
369	262	16.0	1.0
369	1094	16.0	2.0
369	256	16.0	1.0
370	101	14.0	1.0
370	86	16.0	2.0
370	87	14.0	2.0
370	90	20.0	1.0
370	310	20.0	6.0
370	389	10.0	5.0
370	96	7.0	5.0
370	1143	14.0	6.0
370	384	0.0	1.0
370	89	6.0	6.0
370	95	20.0	2.0
370	384	0.0	2.0
370	91	9.0	5.0
370	387	16.0	5.0
370	98	6.0	6.0
370	97	20.0	1.0
371	108	16.0	1.0
371	79	0.0	2.0
371	25	14.0	5.0
371	2	14.0	1.0
371	44	14.0	5.0
371	15	14.0	1.0
371	45	14.0	9.0
371	11	0.0	5.0
371	7	0.0	9.0
371	12	0.0	2.0
371	880	0.0	9.0
371	23	0.0	10.0
371	248	16.0	10.0
371	447	14.0	10.0
371	422	0.0	9.0
371	30	16.0	2.0
371	105	14.0	10.0
371	103	0.0	2.0
371	16	0.0	2.0
371	57	10.0	9.0
371	47	18.0	10.0
371	10	0.0	9.0
371	64	16.0	10.0
371	26	0.0	1.0
371	51	16.0	5.0
371	27	0.0	1.0
371	43	14.0	2.0
371	56	16.0	5.0
372	1	14.0	5.0
372	1144	0.0	2.0
372	69	20.0	9.0
372	12	14.0	5.0
372	1145	0.0	9.0
372	15	20.0	2.0
372	7	0.0	9.0
372	1072	16.0	5.0
372	108	0.0	1.0
372	11	0.0	5.0
372	0	18.0	2.0
372	16	0.0	2.0
372	324	14.0	10.0
372	26	0.0	1.0
372	79	0.0	2.0
372	405	16.0	9.0
372	2	18.0	1.0
372	10	14.0	1.0
372	30	0.0	2.0
372	410	18.0	10.0
372	65	12.0	10.0
372	25	14.0	5.0
372	3	18.0	10.0
372	27	20.0	1.0
372	23	40.0	10.0
372	23	0.0	9.0
373	7	0.0	6.0
373	956	16.0	9.0
373	651	14.0	9.0
373	15	0.0	1.0
373	64	16.0	6.0
373	5	16.0	9.0
373	11	0.0	5.0
373	586	0.0	10.0
373	131	0.0	5.0
373	1146	0.0	1.0
373	111	18.0	10.0
373	10	0.0	2.0
373	356	14.0	9.0
373	354	0.0	9.0
373	30	0.0	1.0
373	23	32.0	10.0
373	12	0.0	6.0
373	1	14.0	5.0
373	601	0.0	5.0
373	1147	0.0	10.0
373	581	0.0	6.0
373	108	20.0	2.0
373	572	16.0	6.0
373	3	14.0	5.0
373	26	0.0	2.0
373	25	20.0	5.0
373	2	0.0	2.0
373	27	18.0	2.0
373	32	20.0	10.0
373	155	14.0	6.0
373	16	14.0	1.0
373	61	14.0	9.0
373	0	0.0	1.0
374	172	16.0	1.0
374	16	0.0	1.0
374	153	20.0	2.0
374	10	0.0	2.0
374	430	14.0	1.0
374	426	20.0	5.0
374	39	20.0	14.0
374	12	18.0	5.0
374	1148	0.0	10.0
374	66	20.0	10.0
374	3	18.0	5.0
374	83	20.0	10.0
374	7	0.0	10.0
374	18	16.0	5.0
374	27	18.0	2.0
374	1	0.0	5.0
374	2	0.0	2.0
374	1149	0.0	6.0
374	11	0.0	6.0
374	25	16.0	6.0
374	346	0.0	14.0
374	31	20.0	6.0
374	1150	14.0	14.0
374	26	0.0	2.0
374	24	16.0	6.0
374	30	16.0	1.0
374	80	20.0	10.0
374	0	14.0	1.0
374	23	40.0	14.0
375	47	12.0	9.0
375	12	0.0	2.0
375	15	0.0	1.0
375	33	16.0	2.0
375	25	18.0	5.0
375	488	18.0	10.0
375	432	18.0	9.0
375	26	14.0	1.0
375	16	0.0	2.0
375	151	0.0	1.0
375	27	0.0	1.0
375	45	16.0	10.0
375	43	0.0	2.0
375	2	0.0	1.0
375	30	14.0	2.0
375	7	0.0	10.0
375	51	12.0	5.0
375	64	10.0	9.0
375	56	12.0	5.0
375	44	16.0	5.0
375	3	14.0	5.0
375	35	12.0	9.0
375	57	16.0	10.0
375	107	10.0	10.0
375	105	8.0	9.0
376	15	0.0	1.0
376	586	18.0	9.0
376	151	18.0	1.0
376	0	20.0	1.0
376	118	0.0	10.0
376	3	0.0	5.0
376	16	16.0	1.0
376	357	18.0	10.0
376	476	0.0	14.0
376	27	16.0	2.0
376	171	16.0	9.0
376	83	16.0	9.0
376	408	18.0	14.0
376	70	16.0	5.0
376	266	14.0	10.0
376	289	16.0	9.0
376	845	14.0	14.0
376	7	16.0	9.0
376	26	14.0	2.0
376	10	18.0	2.0
376	11	0.0	5.0
376	68	18.0	5.0
376	30	14.0	1.0
376	12	16.0	2.0
376	2	18.0	2.0
376	353	10.0	10.0
376	14	16.0	10.0
376	1	16.0	9.0
376	25	14.0	5.0
376	23	40.0	14.0
377	236	12.0	9.0
377	230	24.0	2.0
377	229	24.0	1.0
377	244	21.0	9.0
377	238	21.0	9.0
377	241	12.0	1.0
377	233	14.0	2.0
377	243	21.0	1.0
377	235	24.0	9.0
377	232	27.0	1.0
377	240	16.0	2.0
377	234	24.0	2.0
377	245	14.0	2.0
378	159	10.0	10.0
378	546	18.0	9.0
378	7	10.0	9.0
378	479	0.0	5.0
378	3	14.0	5.0
378	12	0.0	5.0
378	1151	0.0	2.0
378	480	0.0	5.0
378	10	10.0	2.0
378	37	14.0	1.0
378	23	36.0	10.0
378	26	10.0	2.0
378	205	14.0	9.0
378	2	0.0	2.0
378	158	14.0	10.0
378	215	14.0	10.0
378	15	10.0	1.0
378	1	14.0	5.0
378	30	14.0	1.0
378	194	16.0	9.0
378	24	12.0	9.0
378	16	8.0	1.0
378	565	12.0	10.0
378	0	12.0	1.0
378	27	20.0	2.0
379	75	18.0	14.0
379	488	0.0	6.0
379	151	0.0	1.0
379	121	0.0	6.0
379	3	20.0	2.0
379	30	16.0	2.0
379	46	18.0	9.0
379	340	20.0	14.0
